,date,newCasesBySpecimenDate,newAdmissions,casesshifted,ratio,average,0-64,65+,0-64admissions,65+admissions,0-64admissionsnew,65+admissionsnew,casesshifted0-64,ratio0-64,average0-64,casesshifted65+,ratio65+,average65+
127,2021-06-08,6429,147.0,2394.0,6.140350877192982,4.691669314842534,5768.0,171.0,148758.0,247852.0,101.0,46.0,7741.0,13.047409895362357,12.639715237491385,244.0,188.52459016393442,169.28112643150865
128,2021-06-07,6597,131.0,2826.0,4.635527246992215,4.726353497478662,5910.0,174.0,148657.0,247806.0,104.0,27.0,8436.0,12.328117591275486,12.717030605923298,212.0,127.35849056603773,158.75236260986338
129,2021-06-06,4611,121.0,2962.0,4.085077650236327,4.478214601594418,4132.0,121.0,148553.0,247779.0,93.0,28.0,8391.0,11.083303539506614,12.102278178014497,216.0,129.62962962962962,153.32638269408753
130,2021-06-05,3860,96.0,3068.0,3.129074315514994,4.370429975381386,3421.0,117.0,148460.0,247751.0,64.0,28.0,8135.0,7.867240319606637,11.683904458312506,198.0,141.4141414141414,147.1459066067052
131,2021-06-04,4739,96.0,2692.0,3.566121842496285,4.56419992829496,4208.0,130.0,148396.0,247723.0,73.0,23.0,7909.0,9.229991149323554,11.97273350853071,233.0,98.71244635193133,139.130978201029
132,2021-06-03,4974,93.0,2617.0,3.5536874283530757,4.679759527930993,4463.0,132.0,148323.0,247700.0,70.0,23.0,5383.0,13.003901170351105,11.583811321939425,147.0,156.4625850340136,155.18920553035858
133,2021-06-02,4919,101.0,1842.0,5.483170466883822,4.6935931815116,4396.0,143.0,148253.0,247677.0,73.0,28.0,4794.0,15.227367542761785,11.297468520394101,149.0,187.91946308724832,156.18669013440058
134,2021-06-01,4333,115.0,1534.0,7.496740547588006,4.699993000020629,3812.0,134.0,148180.0,247649.0,86.0,29.0,5707.0,15.069213246889785,11.33763490231675,219.0,132.4200913242009,154.36395146955667
135,2021-05-31,3062,98.0,1800.0,5.444444444444444,4.804412372491134,2680.0,108.0,148094.0,247620.0,57.0,41.0,5934.0,9.605662285136502,11.735284220844617,171.0,239.76608187134502,157.5035527296256
136,2021-05-30,2533,80.0,1913.0,4.181913225300575,4.825371489630427,2217.0,93.0,148037.0,247579.0,55.0,25.0,6058.0,9.078903928689337,11.882839205082936,183.0,136.6120218579235,164.66769347447135
137,2021-05-29,2394,69.0,2174.0,3.1738730450781967,4.934331545972093,2093.0,76.0,147982.0,247554.0,47.0,22.0,5768.0,8.148404993065187,12.58886399466877,171.0,128.6549707602339,169.56808763661047
138,2021-05-28,2826,92.0,2141.0,4.2970574497898175,4.861101036906232,2453.0,96.0,147935.0,247532.0,71.0,21.0,5910.0,12.013536379018614,12.540953574282018,174.0,120.6896551724138,179.22236030458177
139,2021-05-27,2962,83.0,2243.0,3.700401248328132,5.04420177663017,2599.0,95.0,147864.0,247511.0,58.0,25.0,4132.0,14.036786060019361,13.281324536204997,121.0,206.61157024793388,179.60209752642422
140,2021-05-26,3068,95.0,1521.0,6.245890861275476,5.111438169563061,2684.0,109.0,147806.0,247486.0,69.0,26.0,3421.0,20.169541069862614,13.609192023839265,117.0,222.2222222222222,187.05912137689074
141,2021-05-25,2692,88.0,1260.0,6.984126984126984,5.264039369975292,2366.0,86.0,147737.0,247460.0,62.0,26.0,4208.0,14.73384030418251,14.46881877269384,130.0,200.0,191.067899541207
142,2021-05-24,2617,98.0,1457.0,6.72614962251201,5.346039758850998,2291.0,81.0,147675.0,247434.0,66.0,32.0,4463.0,14.788259018597357,15.844283724944914,132.0,242.42424242424244,209.54080594514787
143,2021-05-23,1842,77.0,1655.0,4.652567975830816,5.460793362031013,1639.0,56.0,147609.0,247402.0,50.0,27.0,4396.0,11.373976342129207,18.285191341733174,143.0,188.8111888111888,224.57171833676406
144,2021-05-22,1534,75.0,1768.0,4.242081447963801,5.28705835449811,1335.0,77.0,147559.0,247375.0,54.0,21.0,3812.0,14.165792235047219,19.635621383421633,134.0,156.71641791044777,251.09636328246162
145,2021-05-21,1800,85.0,1745.0,4.871060171919771,5.358971756575526,1559.0,72.0,147505.0,247354.0,58.0,27.0,2680.0,21.64179104477612,21.25800154379903,108.0,250.0,261.21541090150924
146,2021-05-20,1913,98.0,2176.0,4.5036764705882355,5.076183590031383,1644.0,72.0,147447.0,247327.0,69.0,29.0,2217.0,31.12313937753721,22.003635293629486,93.0,311.8279569892473,259.66608303639197
147,2021-05-19,2174,93.0,1849.0,5.029745808545159,4.877971056840911,1913.0,68.0,147378.0,247298.0,62.0,31.0,2093.0,29.622551361681797,22.401349126806256,76.0,407.89473684210526,260.2159918431815
148,2021-05-18,2141,90.0,1202.0,7.487520798668886,4.761675386157961,1852.0,81.0,147316.0,247267.0,64.0,26.0,2453.0,26.090501426824297,23.09472767842311,96.0,270.8333333333333,279.35617134434676
149,2021-05-17,2243,74.0,1559.0,4.746632456703015,4.56877856103914,1937.0,92.0,147252.0,247241.0,52.0,22.0,2599.0,20.007695267410543,22.684342738373093,95.0,231.57894736842104,294.78827010977886
150,2021-05-16,1521,59.0,1807.0,3.26508024349751,4.549816088276851,1328.0,60.0,147200.0,247219.0,38.0,21.0,2684.0,14.157973174366617,22.59623801948671,109.0,192.66055045871562,311.4659089072333
151,2021-05-15,1260,70.0,2042.0,3.4280117531831538,4.92475539957816,1060.0,58.0,147162.0,247198.0,45.0,25.0,2366.0,19.019442096365175,23.928917948021194,86.0,290.69767441860466,329.2620225680086
152,2021-05-14,1457,72.0,2045.0,3.5207823960880194,4.855616156809859,1250.0,64.0,147117.0,247173.0,43.0,29.0,2291.0,18.769096464426013,24.8750288502095,81.0,358.02469135802465,346.12710193308794
153,2021-05-13,1655,74.0,1693.0,4.370939161252215,4.946445271655604,1414.0,70.0,147074.0,247144.0,50.0,24.0,1639.0,30.50640634533252,26.187798139432395,56.0,428.57142857142856,368.59995072172626
154,2021-05-12,1768,93.0,1215.0,7.654320987654321,5.09618814590219,1528.0,80.0,147024.0,247120.0,52.0,41.0,1335.0,38.951310861423224,27.152311418309004,77.0,532.4675324675325,416.70726704275006
155,2021-05-11,1745,79.0,1128.0,7.00354609929078,5.172803768306013,1476.0,89.0,146972.0,247079.0,51.0,28.0,1559.0,32.7132777421424,27.752125768627707,72.0,388.8888888888889,440.43475976249084
156,2021-05-10,2176,76.0,1412.0,5.382436260623229,5.318802406201571,1900.0,66.0,146921.0,247051.0,48.0,28.0,1644.0,29.197080291970803,28.020896337873726,72.0,388.8888888888889,446.74179143184136
157,2021-05-09,1849,76.0,1762.0,4.313280363223609,5.295598622217257,1608.0,72.0,146873.0,247023.0,40.0,36.0,1913.0,20.909566126502874,30.00965412330815,68.0,529.4117647058823,454.5649206835421
158,2021-05-08,1202,80.0,2018.0,3.9643211100099105,4.975195543452662,1026.0,60.0,146833.0,246987.0,43.0,37.0,1852.0,23.218142548596113,32.80097629135281,81.0,456.79012345679007,459.77891850837733
159,2021-05-07,1559,77.0,1695.0,4.542772861356932,4.877194598499947,1308.0,90.0,146790.0,246950.0,40.0,37.0,1937.0,20.650490449148165,33.499079471046755,92.0,402.17391304347825,466.72336295282173
160,2021-05-06,1807,88.0,2091.0,4.208512673362027,4.994912244792892,1544.0,87.0,146750.0,246913.0,59.0,29.0,1328.0,44.42771084337349,35.28886816241403,60.0,483.3333333333333,488.71882780542944
161,2021-05-05,2042,96.0,1774.0,5.411499436302142,5.075224149902821,1793.0,81.0,146691.0,246884.0,62.0,33.0,1060.0,58.49056603773585,37.256910697820125,58.0,568.9655172413793,482.73143284744623
162,2021-05-04,2045,76.0,1203.0,6.317539484621778,4.9656055723629535,1750.0,99.0,146629.0,246851.0,47.0,28.0,1250.0,37.6,37.811500476979255,64.0,437.5,462.41952114976675
163,2021-05-03,1693,98.0,1579.0,6.206459784673844,4.919845318077596,1476.0,73.0,146582.0,246823.0,59.0,38.0,1414.0,41.72560113154172,38.24488905943178,70.0,542.8571428571428,485.05268508727846
164,2021-05-02,1215,92.0,1887.0,4.87546369899311,4.855433892083651,1031.0,62.0,146523.0,246785.0,53.0,39.0,1528.0,34.68586387434555,36.428990069013814,80.0,487.5,473.544748579342
165,2021-05-01,1128,68.0,2127.0,3.1969910672308415,4.679557739638689,941.0,53.0,146470.0,246746.0,40.0,28.0,1476.0,27.100271002710027,34.89580700653582,89.0,314.6067415730337,487.50205564009735
166,2021-04-30,1412,82.0,1942.0,4.222451081359424,5.172908151323037,1191.0,78.0,146430.0,246718.0,45.0,37.0,1900.0,23.68421052631579,36.95120237569266,66.0,560.6060606060605,520.2401508781926
167,2021-04-29,1762,80.0,2129.0,3.757632691404415,5.139149504045537,1473.0,88.0,146385.0,246681.0,51.0,29.0,1608.0,31.716417910447763,35.61660502677514,72.0,402.77777777777777,537.9272257081245
168,2021-04-28,2018,89.0,2129.0,4.180366369187412,5.291389519760093,1730.0,99.0,146334.0,246652.0,49.0,40.0,1026.0,47.758284600389864,34.64522793118901,60.0,666.6666666666666,568.8134690943679
169,2021-04-27,1695,128.0,1310.0,9.770992366412214,5.56181569487842,1439.0,94.0,146285.0,246612.0,68.0,60.0,1308.0,51.98776758409786,34.8553932981488,90.0,666.6666666666666,594.5767195767195
170,2021-04-26,2091,108.0,1809.0,5.970149253731343,5.886543741401271,1758.0,101.0,146217.0,246552.0,50.0,58.0,1544.0,32.383419689119165,37.76306899144709,87.0,666.6666666666666,629.9500220733097
171,2021-04-25,1774,107.0,1801.0,5.941143808995003,5.937786370657335,1537.0,82.0,146167.0,246494.0,50.0,57.0,1793.0,27.88622420524261,39.46742996336456,81.0,703.7037037037037,680.7052704092032
172,2021-04-24,1203,99.0,1945.0,5.089974293059126,6.288458473637333,989.0,81.0,146117.0,246437.0,50.0,49.0,1750.0,28.57142857142857,42.0572970031449,99.0,494.949494949495,757.9739137155823
173,2021-04-23,1579,124.0,1909.0,6.495547407019382,5.633735295829522,1304.0,101.0,146067.0,246388.0,65.0,59.0,1476.0,44.03794037940379,40.38793977720504,73.0,808.2191780821918,754.3109100525787
174,2021-04-22,1887,92.0,2235.0,4.116331096196868,5.631710767751619,1610.0,110.0,146002.0,246329.0,45.0,47.0,1031.0,43.646944713870035,42.065684205284526,62.0,758.0645161290322,777.579308320977
175,2021-04-21,2127,126.0,1899.0,6.6350710900473935,5.4281372282177704,1778.0,128.0,145957.0,246282.0,62.0,64.0,941.0,65.88735387885228,42.70621534689726,53.0,1207.5471698113206,757.8582885999573
176,2021-04-20,1942,98.0,1889.0,5.187930121757544,5.446771991125134,1625.0,120.0,145895.0,246218.0,48.0,50.0,1191.0,40.30226700251889,45.37530243969129,78.0,641.0256410256411,788.9749260995735
177,2021-04-19,2129,138.0,2317.0,5.955977557186016,5.176548034590344,1765.0,137.0,145847.0,246168.0,65.0,73.0,1473.0,44.12763068567549,44.36614437151383,88.0,829.5454545454546,748.4796828374782
178,2021-04-18,2129,112.0,2480.0,4.516129032258064,5.416563589668434,1848.0,83.0,145782.0,246095.0,56.0,56.0,1730.0,32.36994219653179,44.17232022194433,99.0,565.6565656565656,748.1986892441321
179,2021-04-17,1310,135.0,2586.0,5.220417633410673,5.626395734503964,1071.0,79.0,145726.0,246039.0,68.0,67.0,1439.0,47.2550382209868,47.18220134484121,94.0,712.7659574468084,699.1487408231145
180,2021-04-16,1809,118.0,2563.0,4.603979711275849,5.971062306422356,1468.0,138.0,145658.0,245972.0,65.0,53.0,1758.0,36.973833902161545,50.29852954693536,101.0,524.7524752475248,709.4124045521248
181,2021-04-15,1801,127.0,2191.0,5.796439981743496,6.282686531218924,1526.0,110.0,145593.0,245919.0,65.0,62.0,1537.0,42.29017566688354,51.98038532298349,82.0,756.0975609756098,698.6981188378389
182,2021-04-14,1945,156.0,1925.0,8.103896103896103,6.5092128280651025,1604.0,136.0,145528.0,245857.0,86.0,70.0,989.0,86.95652173913044,55.3104707138373,81.0,864.1975308641975,702.7114666011868
183,2021-04-13,1909,153.0,2013.0,7.600596125186289,6.44889895579022,1565.0,149.0,145442.0,245787.0,81.0,72.0,1304.0,62.11656441717792,55.241069649300734,101.0,712.8712871287129,690.1734726802142
184,2021-04-12,2235,173.0,2126.0,8.137347130761995,6.59798982944389,1840.0,146.0,145361.0,245715.0,90.0,83.0,1610.0,55.900621118012424,56.75796023308744,110.0,754.5454545454545,701.7573213674813
185,2021-04-11,1899,175.0,2868.0,6.101813110181311,6.516395775195177,1621.0,91.0,145271.0,245632.0,99.0,76.0,1778.0,55.68053993250844,58.44687143961181,128.0,593.75,707.3406302126178
186,2021-04-10,1889,151.0,3147.0,4.798220527486495,6.0169118364133345,1523.0,144.0,145172.0,245556.0,76.0,75.0,1625.0,46.769230769230774,58.96301992799266,120.0,625.0,750.2491203784921
187,2021-04-09,2317,167.0,2957.0,5.647615826851539,5.817912157354933,1868.0,164.0,145096.0,245481.0,84.0,83.0,1765.0,47.59206798866856,60.696465182525834,137.0,605.8394160583942,725.0149199398146
188,2021-04-08,2480,167.0,3196.0,5.225281602002503,5.395912155650504,2075.0,146.0,145012.0,245398.0,100.0,66.0,1848.0,54.112554112554115,62.072204947917434,83.0,795.1807228915662,731.5084264333211
189,2021-04-07,2586,189.0,4102.0,4.607508532423208,5.025027136700044,2150.0,149.0,144912.0,245332.0,97.0,92.0,1071.0,90.56956115779644,61.68820191516507,79.0,1164.5569620253164,721.2668297946657
190,2021-04-06,2563,183.0,2948.0,6.207598371777476,4.839399519738664,2114.0,162.0,144815.0,245240.0,109.0,74.0,1468.0,74.25068119891009,63.31359249902211,138.0,536.2318840579711,716.3531193440425
191,2021-04-05,2191,188.0,3627.0,5.18334711883099,4.617296532813021,1847.0,135.0,144706.0,245166.0,100.0,88.0,1526.0,65.53079947575361,63.347023780144,110.0,800.0,717.8672536448981
192,2021-04-04,1925,156.0,4450.0,3.50561797752809,4.370425278947888,1619.0,98.0,144606.0,245078.0,85.0,71.0,1604.0,52.9925187032419,63.63639980760057,136.0,522.0588235294118,743.9874329492426
193,2021-04-03,2013,179.0,5116.0,3.498827208756841,4.423649728783844,1675.0,108.0,144521.0,245007.0,91.0,88.0,1565.0,58.146964856230035,61.95387081000898,149.0,590.6040268456376,681.7888193265784
194,2021-04-02,2126,178.0,4349.0,4.092894918372039,4.4570043098584184,1750.0,133.0,144430.0,244919.0,88.0,90.0,1840.0,47.82608695652174,60.44727303702304,146.0,616.4383561643835,690.5501181196905
195,2021-04-01,2868,180.0,5147.0,3.497182824946571,4.427017975920433,2430.0,142.0,144342.0,244829.0,91.0,89.0,1621.0,56.13818630475016,58.5900331807622,91.0,978.021978021978,671.176341211667
196,2021-03-31,3147,225.0,4518.0,4.9800796812749,4.623464271912129,2653.0,163.0,144251.0,244740.0,120.0,105.0,1523.0,78.79185817465529,58.12930791750837,144.0,729.1666666666666,705.8966051561711
197,2021-03-30,2957,217.0,3369.0,6.441080439299496,4.762807071250252,2445.0,186.0,144131.0,244635.0,119.0,98.0,1868.0,63.70449678800856,56.918152105501996,164.0,597.560975609756,719.4081992046778
198,2021-03-29,3196,206.0,4142.0,4.973442781265089,4.916037377631429,2650.0,170.0,144012.0,244537.0,109.0,97.0,2075.0,52.53012048192771,59.52200525665865,146.0,664.3835616438356,761.5043070542104
199,2021-03-28,4102,221.0,4528.0,4.880742049469965,5.172742352218893,3593.0,152.0,143903.0,244440.0,107.0,114.0,2150.0,49.76744186046512,64.03204464363557,149.0,765.1006711409397,834.6148699606916
200,2021-03-27,2948,217.0,4850.0,4.474226804123711,5.56480012701565,2461.0,145.0,143796.0,244326.0,105.0,111.0,2114.0,49.668874172185426,64.63107556537992,162.0,685.1851851851852,910.3423831882047
201,2021-03-26,3627,245.0,4743.0,5.16550706304027,5.864410095269537,3005.0,211.0,143691.0,244215.0,122.0,123.0,1847.0,66.0530590146183,67.93859643239911,135.0,911.1111111111111,976.4265832353611
202,2021-03-25,4450,288.0,5440.0,5.294117647058823,6.063205993990243,3790.0,239.0,143569.0,244092.0,142.0,146.0,1619.0,87.70846201358863,68.8999019720179,98.0,1489.795918367347,1032.4200784532438
203,2021-03-24,5116,277.0,3586.0,7.724484104852203,6.2159708396787945,4394.0,232.0,143427.0,243946.0,139.0,136.0,1675.0,82.98507462686568,69.49044511693127,108.0,1259.2592592592594,1042.3136723218036
204,2021-03-23,4349,295.0,3455.0,8.5383502170767,6.394505992796456,3727.0,194.0,143288.0,243810.0,152.0,141.0,1750.0,86.85714285714286,70.57485076396641,133.0,1060.1503759398497,1057.3333002446573
205,2021-03-22,5147,294.0,4619.0,6.365014072310024,6.43092177586666,4368.0,281.0,143136.0,243669.0,144.0,150.0,2430.0,59.25925925925926,69.06322777805057,142.0,1056.338028169014,1041.4602843716414
206,2021-03-21,4518,279.0,4689.0,5.950095969289827,6.5748500832758,3962.0,173.0,142992.0,243519.0,143.0,136.0,2653.0,53.90124387485865,63.33238192640159,163.0,834.3558282208588,997.8052283642761
207,2021-03-20,3369,287.0,5014.0,5.723972875947347,6.854361103658391,2804.0,208.0,142849.0,243383.0,140.0,147.0,2445.0,57.259713701431494,60.997310895071905,186.0,790.3225806451612,993.2805065981751
208,2021-03-19,4142,283.0,5221.0,5.420417544531699,7.036591933873025,3499.0,241.0,142709.0,243236.0,147.0,136.0,2650.0,55.471698113207545,56.76599574005815,170.0,800.0,971.8236824117781
209,2021-03-18,4528,351.0,5570.0,6.301615798922801,7.479630775728394,3835.0,226.0,142562.0,243100.0,171.0,180.0,3593.0,47.59254105204565,56.06518184663212,152.0,1184.2105263157894,954.2117345741245
210,2021-03-17,4850,343.0,3543.0,9.68106124753034,7.692559958701876,4115.0,269.0,142391.0,242920.0,164.0,178.0,2461.0,66.63957740755791,54.15211644621178,145.0,1227.5862068965516,943.3924290647408
211,2021-03-16,4743,364.0,3709.0,9.813966028579133,7.952435754748807,3978.0,298.0,142227.0,242742.0,172.0,192.0,3005.0,57.23793677204659,53.40824151941371,211.0,909.952606635071,971.1372150403215
212,2021-03-15,5440,431.0,4553.0,9.466285965297606,8.147720374413913,4581.0,345.0,142055.0,242550.0,206.0,223.0,3790.0,54.35356200527704,52.05749657702456,239.0,933.0543933054394,950.9033563722991
213,2021-03-14,3586,357.0,4798.0,7.440600250104209,8.335948007609423,2969.0,222.0,141849.0,242327.0,178.0,176.0,4394.0,40.50978607191625,53.299234240246406,232.0,758.6206896551723,968.3530499704565
214,2021-03-13,3455,385.0,5104.0,7.543103448275862,8.73684796805901,2835.0,241.0,141671.0,242151.0,194.0,191.0,3727.0,52.05258921384492,55.95577718650725,194.0,984.5360824742269,968.1209544797401
215,2021-03-12,4619,386.0,5687.0,6.787409882187445,9.016139370826735,3844.0,364.0,141477.0,241960.0,201.0,185.0,4368.0,46.01648351648352,56.352807327143715,281.0,658.3629893238434,999.9534511015232
216,2021-03-11,4689,449.0,5893.0,7.619209231291363,8.926318159293533,3940.0,336.0,141276.0,241775.0,223.0,226.0,3962.0,56.28470469459869,58.27324277917437,173.0,1306.35838150289,1018.9987779744503
217,2021-03-10,5014,494.0,3956.0,12.487360970677452,8.858045903140168,4110.0,372.0,141053.0,241549.0,239.0,255.0,2804.0,85.23537803138375,60.40142296713008,208.0,1225.9615384615386,1034.3631085547788
218,2021-03-09,5221,483.0,4104.0,11.769005847953217,8.813444788390582,4371.0,382.0,140814.0,241294.0,210.0,273.0,3499.0,60.01714775650186,61.332788337643805,241.0,1132.7800829875519,1035.1340804736094
219,2021-03-08,5570,501.0,5669.0,8.837537484565178,8.698185781168737,4590.0,462.0,140604.0,241021.0,260.0,241.0,3835.0,67.79661016949153,62.18096524882941,226.0,1066.3716814159293,1044.187814918029
220,2021-03-07,3543,461.0,6621.0,6.96269445703066,8.473507954057634,2879.0,284.0,140344.0,240780.0,228.0,233.0,4115.0,55.40704738760632,67.5166103319135,269.0,866.1710037174721,1062.1983936222496
221,2021-03-06,3709,528.0,7302.0,7.23089564502876,7.9648093279944705,3024.0,301.0,140116.0,240547.0,233.0,295.0,3978.0,58.57214680744092,69.70142783158731,298.0,989.9328859060403,1077.9324002794929
222,2021-03-05,4553,487.0,8143.0,5.980596831634532,7.698832157042722,3717.0,384.0,139883.0,240252.0,238.0,249.0,4581.0,51.953721894782795,72.4624685638605,345.0,721.7391304347826,1064.4583224900623
223,2021-03-04,4798,596.0,9857.0,6.0464644415136455,7.567995853206769,3890.0,444.0,139645.0,240003.0,278.0,318.0,2969.0,93.63422027618728,74.85120518214198,222.0,1432.4324324324325,1069.8576060973105
224,2021-03-03,5104,607.0,6800.0,8.926470588235293,7.527531942059979,4158.0,455.0,139367.0,239685.0,285.0,322.0,2835.0,100.52910052910052,77.74578409201123,241.0,1336.0995850622405,1080.9115180086394
225,2021-03-02,5687,683.0,6894.0,9.907165651290978,7.383575045214272,4559.0,579.0,139082.0,239363.0,305.0,378.0,3844.0,79.34443288241415,78.59492440984225,364.0,1038.4615384615386,1067.390814038517
226,2021-03-01,5893,704.0,8887.0,7.921683357713515,7.477359260350124,4655.0,638.0,138777.0,238985.0,333.0,371.0,3940.0,84.51776649746192,81.13250351046307,336.0,1104.1666666666667,1087.3526327580996
227,2021-02-28,3956,662.0,9911.0,6.679447079003128,7.566494066056167,3178.0,363.0,138444.0,238614.0,311.0,351.0,4110.0,75.669099756691,87.80282950782609,372.0,943.5483870967743,1098.0111786279133
228,2021-02-27,4104,624.0,10027.0,6.223197367108806,7.948313084307131,3304.0,395.0,138133.0,238263.0,282.0,342.0,4371.0,64.51612903225806,92.66866473080417,382.0,895.2879581151833,1128.7819545634925
229,2021-02-26,5669,718.0,10818.0,6.637086337585505,8.333941078692215,4543.0,572.0,137851.0,237921.0,320.0,398.0,4590.0,69.71677559912855,99.5512022217172,462.0,861.4718614718615,1167.1862585927963
230,2021-02-25,6621,832.0,12473.0,6.670408081455944,8.526274297308461,5254.0,746.0,137531.0,237523.0,404.0,428.0,2879.0,140.32650225772838,104.22347134859467,284.0,1507.0422535211267,1173.5408274473652
231,2021-02-24,7302,874.0,7535.0,11.599203715992038,8.855733589573054,5865.0,739.0,137127.0,237095.0,407.0,467.0,3024.0,134.5899470899471,108.77125816958275,301.0,1551.4950166112958,1213.9444330583442
232,2021-02-23,8143,976.0,7742.0,12.606561611986567,9.057070618375622,6489.0,866.0,136720.0,236628.0,474.0,502.0,3717.0,127.52219531880549,112.43343244783723,384.0,1307.2916666666667,1205.9573302335994
233,2021-02-22,9857,980.0,10574.0,9.268015888027236,9.355006807326516,7767.0,1098.0,136246.0,236126.0,456.0,510.0,3890.0,117.22365038560412,116.49875114005931,444.0,1148.6486486486488,1219.701385849576
234,2021-02-21,6800,1009.0,11229.0,8.985662124855285,9.586981695154739,5392.0,665.0,135790.0,235616.0,447.0,558.0,4158.0,107.5036075036075,117.84921305792946,455.0,1226.3736263736264,1269.2659911120047
235,2021-02-20,6894,904.0,11844.0,7.632556568726781,9.663983476339912,5494.0,725.0,135343.0,235058.0,411.0,486.0,4559.0,90.15134898003949,121.23536036054166,579.0,839.3782383419689,1304.4050393718737
236,2021-02-19,8887,1068.0,12244.0,8.722639660241752,9.631727888879533,7022.0,1007.0,134932.0,234572.0,457.0,611.0,4655.0,98.17400644468313,120.59596746933278,638.0,957.680250783699,1305.461274803109
237,2021-02-18,9911,1149.0,13853.0,8.294232296253519,9.658635081658801,7771.0,1110.0,134475.0,233961.0,476.0,673.0,3178.0,149.7797356828194,118.36928143077809,363.0,1853.9944903581268,1292.2686490099472
238,2021-02-17,10027,1233.0,10158.0,12.138216184288247,9.580917466205936,7846.0,1129.0,133999.0,233288.0,523.0,710.0,3304.0,158.29297820823243,117.2364435789048,395.0,1797.4683544303798,1267.8553279409136
239,2021-02-16,10818,1311.0,10589.0,12.380772499763907,9.507913011358125,8436.0,1259.0,133476.0,232578.0,559.0,752.0,4543.0,123.04644508034339,115.95973126286499,572.0,1314.6853146853146,1265.5620989069077
240,2021-02-15,12473,1322.0,13980.0,9.456366237482117,9.3278110684844,9696.0,1573.0,132917.0,231826.0,534.0,788.0,5254.0,101.63684811572135,111.79343230471139,746.0,1056.3002680965149,1230.4940641215185
241,2021-02-14,7535,1364.0,16158.0,8.441638816685233,9.165815105294714,5941.0,819.0,132383.0,231038.0,584.0,780.0,5865.0,99.57374254049446,106.61082487566935,739.0,1055.4803788903923,1143.5109629210558
242,2021-02-13,7742,1240.0,17412.0,7.121525384792098,9.031475747107384,6107.0,868.0,131799.0,230258.0,527.0,713.0,6489.0,81.21436276776083,99.75499195986436,866.0,823.3256351039261,1069.7839566231196
243,2021-02-12,10574,1318.0,17663.0,7.461926060125687,8.720597638786593,8248.0,1321.0,131272.0,229545.0,536.0,782.0,7767.0,69.00991373760783,94.72931475446558,1098.0,712.2040072859745,1011.6355509076831
244,2021-02-11,11229,1440.0,20111.0,7.1602605539257125,8.631707843185625,8768.0,1363.0,130736.0,228763.0,612.0,828.0,5392.0,113.50148367952522,93.55608926947062,665.0,1245.1127819548874,990.5939424666109
245,2021-02-10,11844,1535.0,13708.0,11.197840676976947,8.52108908598061,9208.0,1508.0,130124.0,227935.0,606.0,929.0,5494.0,110.30214779759739,92.0584092146161,725.0,1281.3793103448277,962.6757661073482
246,2021-02-09,12244,1531.0,15003.0,10.204625741518363,8.535727038250895,9549.0,1556.0,129518.0,227006.0,617.0,914.0,7022.0,87.86670464255198,91.64988174206937,1007.0,907.6464746772592,960.568994906186
247,2021-02-08,13853,1739.0,19685.0,8.834137668275337,8.497078792969585,10669.0,1846.0,128901.0,226092.0,726.0,1009.0,7771.0,93.42426972075666,92.41425993042618,1110.0,909.0090090090091,952.8224774726342
248,2021-02-07,10158,1675.0,21846.0,7.667307516250115,8.478973907076218,7926.0,1249.0,128175.0,225083.0,699.0,971.0,7846.0,89.08998215651287,94.42661199861915,1129.0,860.0531443755535,975.1934231518507
249,2021-02-06,10589,1679.0,23242.0,7.223991050684106,8.816704390390184,8271.0,1321.0,127476.0,224112.0,661.0,1018.0,8436.0,78.35467045993362,97.26608855713685,1259.0,808.5782366957903,1006.2603682836296
250,2021-02-05,13980,1757.0,24432.0,7.1913883431565155,8.956186333865578,10752.0,1915.0,126815.0,223094.0,721.0,1035.0,9696.0,74.36056105610561,98.86431877932458,1573.0,657.9783852511125,1028.5377562961028
251,2021-02-04,16158,1907.0,27113.0,7.033526352672149,8.940072483496596,12572.0,2049.0,126094.0,222059.0,758.0,1148.0,5941.0,127.58794815687594,101.30592466906008,819.0,1401.7094017094016,1043.10863154196
252,2021-02-03,17412,2096.0,15455.0,13.561954060174699,8.929425607116112,13374.0,2328.0,125336.0,220911.0,795.0,1301.0,6107.0,130.1784837072212,101.76607491578388,868.0,1498.847926267281,1046.5227901514393
253,2021-02-02,17663,2222.0,19873.0,11.180999345846123,8.884122467731206,13550.0,2491.0,124541.0,219610.0,817.0,1405.0,8248.0,99.05431619786614,103.06450933342065,1321.0,1063.5881907645723,1055.782087222808
254,2021-02-01,20111,2347.0,26911.0,8.721340715692467,8.80169506587351,15484.0,2780.0,123724.0,218205.0,969.0,1378.0,8768.0,110.5155109489051,105.30929294003002,1363.0,1011.0051357300074,1071.5205101315257
255,2021-01-31,13708,2183.0,28751.0,7.592779381586727,8.7509239374756,10670.0,1695.0,122755.0,216827.0,850.0,1333.0,9208.0,92.3110338835795,106.6743829315336,1508.0,883.9522546419098,1057.9399264948972
256,2021-01-30,15003,2193.0,31751.0,6.906869074989765,8.308252313196872,11750.0,1836.0,121905.0,215494.0,835.0,1359.0,9549.0,87.44371138339093,107.1458021977749,1556.0,873.3933161953728,1020.9573255865942
257,2021-01-29,19685,2379.0,35967.0,6.61439653015264,8.157052341550322,15097.0,2831.0,121070.0,214135.0,961.0,1418.0,10669.0,90.07404630237136,107.75655889739949,1846.0,768.1473456121344,994.9393184762505
